field_scale,station_m,b_perp_t,hartmann,total_pressure_drop_pa,hydraulic_pressure_drop_pa,mhd_pressure_drop_pa,curvature_pressure_drop_pa,total_pressure_gradient_pa_per_m
1.000000000000e+01,3.169014084507e-02,5.133858881891e-02,1.290632110096e+02,4.897822230124e+00,3.482165645469e-01,4.549605665577e+00,0.000000000000e+00,1.567396509639e+02
1.000000000000e+01,6.338028169014e-02,5.209843628109e-02,1.309734379092e+02,9.933792522781e+00,6.964331290938e-01,9.237359393687e+00,0.000000000000e+00,1.610860297282e+02
1.000000000000e+01,9.507042253521e-02,5.283851176500e-02,1.328339588261e+02,1.510668080712e+01,1.044649693641e+00,1.406203111348e+01,0.000000000000e+00,1.653806975503e+02
1.000000000000e+01,1.267605633803e-01,5.355469882488e-02,1.346344251762e+02,2.041438507144e+01,1.392866258188e+00,1.902151881326e+01,0.000000000000e+00,1.695944160201e+02
1.000000000000e+01,1.584507042254e-01,5.424246191978e-02,1.363634347864e+02,2.585381891531e+01,1.741082822734e+00,2.411273609258e+01,0.000000000000e+00,1.736942976820e+02
1.000000000000e+01,1.901408450704e-01,5.489681381732e-02,1.380084499489e+02,3.142079224055e+01,2.089299387281e+00,2.933149285327e+01,0.000000000000e+00,1.776435743993e+02
1.000000000000e+01,2.218309859155e-01,5.551225505769e-02,1.395556452361e+02,3.710988238255e+01,2.437515951828e+00,3.467236643072e+01,0.000000000000e+00,1.814012256739e+02
1.000000000000e+01,2.535211267606e-01,5.608275067061e-02,1.409898489679e+02,4.291429763689e+01,2.785732516375e+00,4.012856512051e+01,0.000000000000e+00,1.849218703778e+02
1.000000000000e+01,2.852112676056e-01,5.660170223564e-02,1.422944729726e+02,4.882573787371e+01,3.133949080922e+00,4.569178879279e+01,0.000000000000e+00,1.881556912352e+02
1.000000000000e+01,3.169014084507e-01,5.706186406314e-02,1.434513018689e+02,5.483424836855e+01,3.482165645469e+00,5.135208272308e+01,0.000000000000e+00,1.910480822169e+02
1.000000000000e+01,3.485915492958e-01,5.745532456785e-02,1.444404462399e+02,6.092807027338e+01,3.830382210016e+00,5.709768806337e+01,0.000000000000e+00,1.935397891101e+02
1.000000000000e+01,3.802816901408e-01,5.777344573289e-02,1.452401904478e+02,6.709349324675e+01,4.178598774563e+00,6.291489447219e+01,0.000000000000e+00,1.955669052093e+02
1.000000000000e+01,4.119718309859e-01,5.800681654364e-02,1.458268755687e+02,7.331471158341e+01,4.526815339110e+00,6.878789624430e+01,0.000000000000e+00,1.970610964816e+02
1.000000000000e+01,4.436619718310e-01,5.814518779516e-02,1.461747355011e+02,7.957368837909e+01,4.875031903657e+00,7.469865647543e+01,0.000000000000e+00,1.979498835125e+02
1.000000000000e+01,4.753521126761e-01,5.817743949592e-02,1.462558150195e+02,8.585003534356e+01,5.223248468203e+00,8.062678687536e+01,0.000000000000e+00,1.981573471344e+02
1.000000000000e+01,5.070422535211e-01,5.809149239212e-02,1.460397473510e+02,9.212091341273e+01,5.571465032750e+00,8.654944837998e+01,0.000000000000e+00,1.976047354534e+02
1.000000000000e+01,5.387323943662e-01,5.787428934127e-02,1.454937073481e+02,9.836096466281e+01,5.919681597297e+00,9.244128306552e+01,0.000000000000e+00,1.962118323296e+02
1.000000000000e+01,5.704225352113e-01,5.751171149313e-02,1.445822007719e+02,1.045422868490e+02,6.267898161844e+00,9.827438868711e+01,0.000000000000e+00,1.938982789734e+02
1.000000000000e+01,6.021126760563e-01,5.698853172362e-02,1.432669472260e+02,1.106344606091e+02,6.616114726391e+00,1.040183458827e+02,0.000000000000e+00,1.905855761131e+02
1.000000000000e+01,6.338028169014e-01,5.628836806864e-02,1.415067630911e+02,1.166046482929e+02,6.964331290938e+00,1.096403170020e+02,0.000000000000e+00,1.861996021525e+02
1.000000000000e+01,6.654929577465e-01,5.539362318814e-02,1.392574093405e+02,1.224177807324e+02,7.312547855485e+00,1.151052328769e+02,0.000000000000e+00,1.806736451399e+02
1.000000000000e+01,6.971830985915e-01,5.428547505289e-02,1.364715681263e+02,1.280368561057e+02,7.660764420032e+00,1.203760916856e+02,0.000000000000e+00,1.739524450829e+02
1.000000000000e+01,7.288732394366e-01,5.294379312545e-02,1.330986320622e+02,1.334233721643e+02,8.008980984579e+00,1.254143911797e+02,0.000000000000e+00,1.659965683952e+02
1.000000000000e+01,7.605633802817e-01,5.134715232998e-02,1.290847393426e+02,1.385379208033e+02,8.357197549126e+00,1.301807232542e+02,0.000000000000e+00,1.567882790456e+02
1.000000000000e+01,7.922535211268e-01,4.947279579937e-02,1.243726800909e+02,1.433409795983e+02,8.705414113672e+00,1.346355654846e+02,0.000000000000e+00,1.463380982366e+02
1.000000000000e+01,8.239436619718e-01,4.729665815830e-02,1.189019548914e+02,1.477939343254e+02,9.053630678219e+00,1.387403036472e+02,0.000000000000e+00,1.346928223217e+02
1.000000000000e+01,8.556338028169e-01,4.479336086661e-02,1.126087630836e+02,1.518603721250e+02,9.401847242766e+00,1.424585248823e+02,0.000000000000e+00,1.219445854762e+02
1.000000000000e+01,8.873239436620e-01,4.193629138172e-02,1.054262017729e+02,1.555076892733e+02,9.750063807313e+00,1.457576254660e+02,0.000000000000e+00,1.082416523253e+02
1.000000000000e+01,9.190140845070e-01,3.869762178510e-02,9.728431265688e+01,1.587090573675e+02,1.009828037186e+01,1.486107769957e+02,0.000000000000e+00,9.380024517773e+01
1.000000000000e+01,9.507042253521e-01,3.504844848067e-02,8.811043322161e+01,1.614457955291e+02,1.044649693641e+01,1.509992985927e+02,0.000000000000e+00,7.891834101980e+01
1.000000000000e+01,9.823943661972e-01,3.095890861005e-02,7.782948940533e+01,1.637101989454e+02,1.079471350095e+01,1.529154854444e+02,0.000000000000e+00,6.399067458251e+01
1.000000000000e+01,1.014084507042e+00,2.639835467562e-02,6.636443459372e+01,1.655088667837e+02,1.114293006550e+01,1.543659367182e+02,0.000000000000e+00,4.952525121369e+01
1.000000000000e+01,1.045774647887e+00,2.133556175977e-02,5.363677056109e+01,1.668665725738e+02,1.149114663005e+01,1.553754259438e+02,0.000000000000e+00,3.616106976488e+01
1.000000000000e+01,1.077464788732e+00,1.573906978592e-02,3.956740790132e+01,1.678307143678e+02,1.183936319459e+01,1.559913511732e+02,0.000000000000e+00,2.468699011818e+01
1.000000000000e+01,1.109154929577e+00,9.577407618053e-03,2.407722940524e+01,1.684763636851e+02,1.218757975914e+01,1.562887839259e+02,0.000000000000e+00,1.606065568646e+01
1.000000000000e+01,1.140845070423e+00,2.819543587975e-03,7.088222668708e+00,1.689119200828e+02,1.253579632369e+01,1.563761237592e+02,0.000000000000e+00,1.142779252818e+01
1.000000000000e+01,1.172535211268e+00,4.564664268401e-03,1.147538803099e+01,1.692853598608e+02,1.288401288824e+01,1.564013469725e+02,0.000000000000e+00,1.214040678947e+01
1.000000000000e+01,1.204225352113e+00,1.260394696146e-02,3.168583133400e+01,1.697910315652e+02,1.323222945278e+01,1.565588021125e+02,0.000000000000e+00,1.977309633703e+01
1.000000000000e+01,1.235915492958e+00,2.132505644113e-02,5.361036059955e+01,1.706769196709e+02,1.358044601733e+01,1.570964736535e+02,0.000000000000e+00,3.613628632954e+01
1.000000000000e+01,1.267605633803e+00,3.075196174905e-02,7.730923306399e+01,1.722522481669e+02,1.392866258188e+01,1.583235855850e+02,0.000000000000e+00,6.328444542117e+01
1.000000000000e+01,1.299295774648e+00,4.090528935194e-02,1.028343028606e+02,1.748952523983e+02,1.427687914642e+01,1.606183732518e+02,0.000000000000e+00,1.035184882901e+02
1.000000000000e+01,1.330985915493e+00,5.180138163269e-02,1.302266541029e+02,1.790608856505e+02,1.462509571097e+01,1.644357899395e+02,0.000000000000e+00,1.593792547377e+02
